unix,date,time,symbol,open,high,low,close,Volume,BTC,Volume.1,USDT,tradecount
1557964800000,2019-05-16,00:00:00,BTC/USDT,8169.08,8320.0,7705.0,7866.59,69630.51399600001,557126171.2789639,666538.0,,
1558051200000,2019-05-17,00:00:00,BTC/USDT,7868.67,7925.0,6913.0,7355.26,88752.008159,645676487.374403,803893.0,,
1558137600000,2019-05-18,00:00:00,BTC/USDT,7355.28,7458.0,7156.61,7257.45,37054.944779000005,271170511.050933,379504.0,,
1558224000000,2019-05-19,00:00:00,BTC/USDT,7257.32,8275.09,7243.08,8148.48,65577.442058,517729474.358441,583432.0,,
1558310400000,2019-05-20,00:00:00,BTC/USDT,8147.94,8156.03,7553.0,7938.15,65859.208564,517939277.868858,610360.0,,
1558396800000,2019-05-21,00:00:00,BTC/USDT,7937.16,8042.32,7771.0,7904.87,52301.752247000004,413637782.36974597,554038.0,,
1558483200000,2019-05-22,00:00:00,BTC/USDT,7904.48,8016.0,7465.0,7628.43,49136.994589,384730220.721952,461337.0,,
1558569600000,2019-05-23,00:00:00,BTC/USDT,7627.8,7940.98,7461.0,7851.51,49648.184701,381536239.512848,449220.0,,
1558656000000,2019-05-24,00:00:00,BTC/USDT,7849.95,8130.0,7766.0,7964.87,46664.785325,371381043.73160297,428676.0,,
1558742400000,2019-05-25,00:00:00,BTC/USDT,7964.52,8091.8,7908.34,8025.41,28414.328817,227376280.585408,264448.0,,
1558828800000,2019-05-26,00:00:00,BTC/USDT,8023.0,8740.0,7833.42,8614.43,49652.144567,409616322.388479,377306.0,,
1558915200000,2019-05-27,00:00:00,BTC/USDT,8612.54,8908.32,8589.0,8756.32,51886.768793,452651204.93490195,478773.0,,
1559001600000,2019-05-28,00:00:00,BTC/USDT,8752.52,8798.49,8510.63,8715.64,31470.551534,273791910.631476,349123.0,,
1559088000000,2019-05-29,00:00:00,BTC/USDT,8716.87,8750.0,8406.6,8645.68,33880.865922000005,292094591.018039,352317.0,,
1559174400000,2019-05-30,00:00:00,BTC/USDT,8646.5,9074.26,8005.0,8269.54,70379.998521,603312537.3808429,617341.0,,
1559260800000,2019-05-31,00:00:00,BTC/USDT,8267.1,8594.0,8108.5,8555.0,44727.49162,373629673.91901404,416525.0,,
1559347200000,2019-06-01,00:00:00,BTC/USDT,8555.0,8626.0,8442.36,8544.07,31868.234157,272098436.340696,348375.0,,
1559433600000,2019-06-02,00:00:00,BTC/USDT,8545.1,8814.78,8524.0,8725.98,27835.133264999997,241414596.71950498,299353.0,,
1559520000000,2019-06-03,00:00:00,BTC/USDT,8726.0,8800.95,8080.8,8115.82,45692.965104,387155494.97304904,431252.0,,
1559606400000,2019-06-04,00:00:00,BTC/USDT,8115.66,8115.66,7481.02,7687.03,74143.948941,582173398.325797,645913.0,,
1559692800000,2019-06-05,00:00:00,BTC/USDT,7687.04,7896.7,7572.78,7776.5,48679.656455000004,377635818.00440896,426120.0,,
1559779200000,2019-06-06,00:00:00,BTC/USDT,7778.08,7868.13,7444.58,7786.7,36624.118747,282156410.543789,371485.0,,
1559865600000,2019-06-07,00:00:00,BTC/USDT,7787.57,8100.0,7737.49,7980.53,33942.225657999996,269125728.14165,323096.0,,
1559952000000,2019-06-08,00:00:00,BTC/USDT,7978.94,8044.65,7751.0,7893.62,22657.329634,179047320.02388,250864.0,,
1560038400000,2019-06-09,00:00:00,BTC/USDT,7895.28,7935.0,7506.66,7628.13,31568.465157,243970971.02443397,322175.0,,
1560124800000,2019-06-10,00:00:00,BTC/USDT,7627.57,8020.0,7511.0,7982.75,36756.078468,287125339.970114,387179.0,,
1560211200000,2019-06-11,00:00:00,BTC/USDT,7981.0,8010.0,7692.23,7884.9,30334.999427,238031771.517473,309059.0,,
1560297600000,2019-06-12,00:00:00,BTC/USDT,7884.9,8200.0,7788.99,8127.64,41597.082622,333291726.64599997,361980.0,,
1560384000000,2019-06-13,00:00:00,BTC/USDT,8127.64,8309.82,8010.03,8218.54,30467.764341000002,248418184.772047,341246.0,,
1560470400000,2019-06-14,00:00:00,BTC/USDT,8216.44,8684.41,8144.32,8650.0,39835.246255,333475488.553759,410072.0,,
1560556800000,2019-06-15,00:00:00,BTC/USDT,8650.88,8864.99,8567.63,8808.7,31791.636038999997,276420769.293385,335840.0,,
1560643200000,2019-06-16,00:00:00,BTC/USDT,8810.77,9333.0,8760.0,8953.33,63289.251219000005,574211342.9796599,552319.0,,
1560729600000,2019-06-17,00:00:00,BTC/USDT,8953.0,9444.0,8950.0,9313.96,47895.485374,441567296.05926603,462160.0,,
1560816000000,2019-06-18,00:00:00,BTC/USDT,9312.13,9336.36,8950.0,9081.55,51554.569401,470271954.29870594,449730.0,,
1560902400000,2019-06-19,00:00:00,BTC/USDT,9081.97,9304.0,8960.0,9255.49,32147.706495,293748062.666849,306202.0,,
1560988800000,2019-06-20,00:00:00,BTC/USDT,9253.76,9590.0,9175.2,9517.12,34556.053982,323621848.198762,350662.0,,
1561075200000,2019-06-21,00:00:00,BTC/USDT,9518.06,10174.99,9518.06,10159.86,50484.415892000005,494783687.985352,474344.0,,
1561161600000,2019-06-22,00:00:00,BTC/USDT,10159.86,11160.0,9921.72,10729.5,104169.447976,1112069567.63812,923334.0,,
1561248000000,2019-06-23,00:00:00,BTC/USDT,10729.0,11392.64,10555.18,10906.07,57445.323945000004,625330374.746688,557935.0,,
1561334400000,2019-06-24,00:00:00,BTC/USDT,10905.95,11143.63,10620.8,11056.59,43101.045285,469746663.93811697,440335.0,,
1561420800000,2019-06-25,00:00:00,BTC/USDT,11056.59,11850.0,11026.0,11820.86,61276.686648,697773986.269186,597798.0,,
1561507200000,2019-06-26,00:00:00,BTC/USDT,11821.28,13970.0,11741.0,13093.8,155930.147386,1996178374.5944898,1355074.0,,
1561593600000,2019-06-27,00:00:00,BTC/USDT,13098.38,13478.04,10525.1,11329.99,173894.82088900002,2058443849.314,1357233.0,,
1561680000000,2019-06-28,00:00:00,BTC/USDT,11329.99,12480.0,10982.88,12400.63,95795.203964,1129888341.32128,883116.0,,
1561766400000,2019-06-29,00:00:00,BTC/USDT,12407.06,12441.54,11475.02,11903.13,69642.07415700001,829011822.236532,732073.0,,
1561852800000,2019-06-30,00:00:00,BTC/USDT,11903.13,12180.0,10766.03,10854.1,84512.530443,971151050.9005821,711267.0,,
1561939200000,2019-07-01,00:00:00,BTC/USDT,10854.1,11282.28,10030.0,10624.93,90962.26827100001,972343281.860355,757458.0,,
1562025600000,2019-07-02,00:00:00,BTC/USDT,10624.9,10938.75,9727.0,10842.85,109561.038728,1128353804.80079,870148.0,,
1562112000000,2019-07-03,00:00:00,BTC/USDT,10844.98,11991.89,10841.04,11940.0,96815.90028999999,1097804642.7577698,814754.0,,
1562198400000,2019-07-04,00:00:00,BTC/USDT,11940.0,12000.0,11055.0,11145.67,66512.221892,775818897.389485,643867.0,,
1562284800000,2019-07-05,00:00:00,BTC/USDT,11145.67,11406.83,10796.44,10970.73,63534.35058200001,705853649.0264901,564857.0,,
1562371200000,2019-07-06,00:00:00,BTC/USDT,10982.41,11665.0,10964.51,11256.49,51469.496331,585001376.155429,470692.0,,
1562457600000,2019-07-07,00:00:00,BTC/USDT,11256.45,11538.0,11094.37,11406.24,38884.795599000005,439439052.945542,366769.0,,
1562544000000,2019-07-08,00:00:00,BTC/USDT,11410.0,12338.03,11220.0,12238.6,52182.367215,618530684.432552,507860.0,,
1562630400000,2019-07-09,00:00:00,BTC/USDT,12238.6,12794.73,12068.0,12543.41,78442.130343,975986802.030035,660273.0,,
1562716800000,2019-07-10,00:00:00,BTC/USDT,12548.51,13147.08,11569.0,12108.37,109246.044997,1369749939.9675,899391.0,,
1562803200000,2019-07-11,00:00:00,BTC/USDT,12108.11,12111.73,11000.0,11342.89,87506.461058,1007356802.2182599,760057.0,,
1562889600000,2019-07-12,00:00:00,BTC/USDT,11342.88,11885.0,11073.0,11757.22,56321.85828099999,649824820.765481,537561.0,,
1562976000000,2019-07-13,00:00:00,BTC/USDT,11757.22,11799.98,10830.0,11355.76,54245.594548,614050007.991945,510305.0,,
1563062400000,2019-07-14,00:00:00,BTC/USDT,11355.78,11452.0,10103.0,10174.18,72517.579236,777646151.602947,649043.0,,
1563148800000,2019-07-15,00:00:00,BTC/USDT,10174.18,11100.0,9860.0,10838.72,81922.426332,851028723.703186,732206.0,,
1563235200000,2019-07-16,00:00:00,BTC/USDT,10833.78,11028.0,9350.01,9439.59,97219.443413,982462166.69323,796646.0,,
1563321600000,2019-07-17,00:00:00,BTC/USDT,9430.17,9957.0,9060.0,9667.92,84942.672717,809555508.347679,757742.0,,
1563408000000,2019-07-18,00:00:00,BTC/USDT,9668.86,10788.0,9252.0,10627.16,80283.310252,807822745.185433,734821.0,,
1563494400000,2019-07-19,00:00:00,BTC/USDT,10628.64,10769.71,10121.84,10504.29,56546.932133,589931612.3419861,567735.0,,
1563580800000,2019-07-20,00:00:00,BTC/USDT,10505.78,11068.99,10350.0,10740.23,47331.899848,505569016.350083,461660.0,,
1563667200000,2019-07-21,00:00:00,BTC/USDT,10740.27,10817.9,10288.0,10589.45,38834.287935,409661485.998565,395452.0,,
1563753600000,2019-07-22,00:00:00,BTC/USDT,10590.15,10683.16,10100.0,10340.31,40467.954839,421016379.36208797,389565.0,,
1563840000000,2019-07-23,00:00:00,BTC/USDT,10343.08,10343.97,9822.0,9864.91,47624.37071,478441909.405057,448147.0,,
1563926400000,2019-07-24,00:00:00,BTC/USDT,9864.78,9937.0,9525.0,9763.28,43475.380377,422534162.145712,424762.0,,
1564012800000,2019-07-25,00:00:00,BTC/USDT,9763.4,10175.0,9720.03,9879.87,37873.354728,378938450.08176696,368176.0,,
1564099200000,2019-07-26,00:00:00,BTC/USDT,9882.15,9889.98,9637.0,9824.0,27167.463217,265108103.133921,299935.0,,
1564185600000,2019-07-27,00:00:00,BTC/USDT,9824.0,10188.66,9333.0,9476.52,43809.778301,424932724.968732,401418.0,,
1564272000000,2019-07-28,00:00:00,BTC/USDT,9478.92,9594.99,9165.0,9541.54,29401.022937,278537286.134813,271327.0,,
1564358400000,2019-07-29,00:00:00,BTC/USDT,9541.54,9729.0,9395.0,9507.64,29021.937411000003,277497756.768417,294468.0,,
1564444800000,2019-07-30,00:00:00,BTC/USDT,9509.07,9714.28,9402.0,9574.21,32536.368833999997,310867928.287939,283961.0,,
1564531200000,2019-07-31,00:00:00,BTC/USDT,9575.0,10109.8,9555.0,10080.53,39515.35456,389690761.44466096,364212.0,,
1564617600000,2019-08-01,00:00:00,BTC/USDT,10080.53,10467.86,9863.46,10374.99,41727.637028,422156523.669008,378062.0,,
1564704000000,2019-08-02,00:00:00,BTC/USDT,10375.0,10670.0,10281.35,10523.75,42990.444221,450323284.15075994,431322.0,,
1564790400000,2019-08-03,00:00:00,BTC/USDT,10523.75,10904.77,10497.93,10816.86,33802.318824,363852799.87178,348893.0,,
1564876800000,2019-08-04,00:00:00,BTC/USDT,10816.86,11040.0,10552.0,10929.23,39924.745141,431793873.423298,353721.0,,
1564963200000,2019-08-05,00:00:00,BTC/USDT,10929.99,11937.52,10927.8,11828.8,65153.673713,757976547.217046,622610.0,,
1565049600000,2019-08-06,00:00:00,BTC/USDT,11830.0,12330.7,11226.7,11481.69,76705.389875,904119081.6157131,625827.0,,
1565136000000,2019-08-07,00:00:00,BTC/USDT,11481.69,12141.17,11382.84,11975.03,69173.390353,814597979.050504,592916.0,,
1565222400000,2019-08-08,00:00:00,BTC/USDT,11975.04,12060.0,11521.0,11999.77,51207.257174,604389131.062836,473584.0,,
1565308800000,2019-08-09,00:00:00,BTC/USDT,11994.17,12045.68,11700.0,11879.99,39427.152588,467011047.941428,410902.0,,
1565395200000,2019-08-10,00:00:00,BTC/USDT,11879.98,11985.0,11270.0,11309.31,42633.087048,492217964.49055594,399237.0,,
1565481600000,2019-08-11,00:00:00,BTC/USDT,11309.24,11600.0,11112.11,11549.97,26772.906909999998,304862403.351449,306234.0,,
1565568000000,2019-08-12,00:00:00,BTC/USDT,11539.08,11577.89,11235.32,11396.08,17568.227075,200325471.604141,255966.0,,
1565654400000,2019-08-13,00:00:00,BTC/USDT,11398.35,11456.16,10788.45,10892.71,33234.729680000004,368994475.546112,337834.0,,
1565740800000,2019-08-14,00:00:00,BTC/USDT,10893.36,10897.48,9928.1,10050.37,54451.847499,567724729.105906,534507.0,,
1565827200000,2019-08-15,00:00:00,BTC/USDT,10055.16,10460.0,9911.0,10293.93,38174.45112,387705855.087911,373368.0,,
1565913600000,2019-08-16,00:00:00,BTC/USDT,10296.77,10536.03,9750.0,10331.54,51758.142918,527258446.39777696,504740.0,,
1566000000000,2019-08-17,00:00:00,BTC/USDT,10331.15,10465.14,10000.0,10216.02,29000.581200999997,297776329.030583,332795.0,,
1566086400000,2019-08-18,00:00:00,BTC/USDT,10216.05,10500.0,10080.0,10306.78,24085.395172,248508872.45998597,265705.0,,
1566172800000,2019-08-19,00:00:00,BTC/USDT,10306.17,10930.0,10258.6,10915.54,37243.319217000004,396233441.02746004,337022.0,,
1566259200000,2019-08-20,00:00:00,BTC/USDT,10914.73,10949.96,10560.0,10760.51,32298.921679000003,346664453.136727,305065.0,,
1566345600000,2019-08-21,00:00:00,BTC/USDT,10760.51,10804.13,9858.0,10142.57,47355.719282,482889274.517917,458814.0,,
1566432000000,2019-08-22,00:00:00,BTC/USDT,10140.82,10242.0,9762.0,10099.88,34059.642738,341371442.906839,401148.0,,
1566518400000,2019-08-23,00:00:00,BTC/USDT,10099.9,10445.0,10019.79,10389.55,27550.336173000003,282732431.75207204,326866.0,,
1566604800000,2019-08-24,00:00:00,BTC/USDT,10388.16,10419.42,9890.0,10134.35,27692.456844,279962133.62571,313227.0,,
1566691200000,2019-08-25,00:00:00,BTC/USDT,10134.61,10333.0,9906.97,10142.69,26271.657398,265132761.317043,289956.0,,
1566777600000,2019-08-26,00:00:00,BTC/USDT,10142.69,10604.0,10137.93,10372.25,41687.511599,432249835.490697,405316.0,,
1566864000000,2019-08-27,00:00:00,BTC/USDT,10373.6,10391.08,10051.08,10185.05,28402.775383,289340681.078952,292888.0,,
1566950400000,2019-08-28,00:00:00,BTC/USDT,10185.69,10299.0,9601.01,9721.0,42110.555375,420034883.00315297,381293.0,,
1567036800000,2019-08-29,00:00:00,BTC/USDT,9721.0,9724.0,9320.0,9498.44,35532.694910000006,337838761.55728704,343887.0,,
1567123200000,2019-08-30,00:00:00,BTC/USDT,9499.01,9696.0,9350.41,9584.54,26834.318103999998,255854874.450775,259270.0,,
1567209600000,2019-08-31,00:00:00,BTC/USDT,9582.76,9684.51,9420.75,9587.47,17130.290074,164116756.462997,199188.0,,
1567296000000,2019-09-01,00:00:00,BTC/USDT,9588.74,9830.0,9520.0,9724.98,19545.404843,188513289.122357,191324.0,,
1567382400000,2019-09-02,00:00:00,BTC/USDT,9723.59,10450.0,9712.5,10340.0,44740.248093,448462178.6303809,354155.0,,
1567468800000,2019-09-03,00:00:00,BTC/USDT,10340.0,10773.0,10272.0,10615.28,47998.376781,505617667.399267,416076.0,,
1567555200000,2019-09-04,00:00:00,BTC/USDT,10611.85,10799.0,10369.89,10567.02,43943.889026,463526509.32593703,383457.0,,
1567641600000,2019-09-05,00:00:00,BTC/USDT,10565.92,10900.0,10450.0,10564.49,33970.960639,358861340.78979,309846.0,,
1567728000000,2019-09-06,00:00:00,BTC/USDT,10563.13,10905.87,10150.0,10298.73,58799.640959000004,623662984.384331,455334.0,,
1567814400000,2019-09-07,00:00:00,BTC/USDT,10298.71,10558.0,10288.57,10455.88,27637.877392000002,287851131.18025804,272011.0,,
1567900800000,2019-09-08,00:00:00,BTC/USDT,10455.9,10592.5,10208.0,10381.18,23984.672018,249900964.371531,237752.0,,
1567987200000,2019-09-09,00:00:00,BTC/USDT,10381.24,10480.0,10068.5,10303.12,39835.727608,409724831.947123,330459.0,,
1568073600000,2019-09-10,00:00:00,BTC/USDT,10302.58,10384.99,9953.0,10098.15,28915.412225,294323839.507008,286763.0,,
1568160000000,2019-09-11,00:00:00,BTC/USDT,10098.19,10293.0,9880.0,10158.33,31953.824562,321637085.476509,309120.0,,
1568246400000,2019-09-12,00:00:00,BTC/USDT,10158.75,10448.81,10040.0,10415.01,34511.162755,353390090.967777,317881.0,,
1568332800000,2019-09-13,00:00:00,BTC/USDT,10415.01,10439.0,10153.0,10342.06,30280.339776,311632094.256188,304947.0,,
1568419200000,2019-09-14,00:00:00,BTC/USDT,10344.13,10419.99,10222.33,10335.02,23621.533519,244063007.090225,253929.0,,
1568505600000,2019-09-15,00:00:00,BTC/USDT,10332.81,10360.0,10252.15,10302.01,18047.654013,185853330.43704298,194733.0,,
1568592000000,2019-09-16,00:00:00,BTC/USDT,10303.34,10355.0,10078.0,10251.31,28971.401657,296325130.170901,274368.0,,
1568678400000,2019-09-17,00:00:00,BTC/USDT,10249.68,10275.0,10128.01,10187.82,22914.324563,233944812.560508,287483.0,,
1568764800000,2019-09-18,00:00:00,BTC/USDT,10187.48,10258.02,10100.0,10156.99,24250.249303,247024351.597992,299466.0,,
1568851200000,2019-09-19,00:00:00,BTC/USDT,10156.41,10325.0,9653.0,10244.29,44826.282579,447676492.98402596,429727.0,,
1568937600000,2019-09-20,00:00:00,BTC/USDT,10243.7,10281.0,10061.39,10168.59,25088.491069,255205290.21183702,267032.0,,
1569024000000,2019-09-21,00:00:00,BTC/USDT,10167.92,10176.7,9900.0,9986.39,20544.175196,206034034.508035,245439.0,,
1569110400000,2019-09-22,00:00:00,BTC/USDT,9985.15,10089.0,9853.97,10028.87,22049.275256,220133631.612842,253713.0,,
1569196800000,2019-09-23,00:00:00,BTC/USDT,10028.05,10049.99,9615.77,9702.25,31937.232356,314390584.62646097,332817.0,,
1569283200000,2019-09-24,00:00:00,BTC/USDT,9702.2,9794.99,7800.0,8493.14,94007.345203,838996309.161128,748712.0,,
1569369600000,2019-09-25,00:00:00,BTC/USDT,8497.55,8730.0,8215.64,8430.05,60783.89225800001,512437200.361104,544806.0,,
1569456000000,2019-09-26,00:00:00,BTC/USDT,8430.05,8465.99,7750.0,8063.73,67930.853749,552794530.866682,522062.0,,
1569542400000,2019-09-27,00:00:00,BTC/USDT,8063.49,8265.0,7852.15,8177.91,43882.924625,352800745.207929,369518.0,,
1569628800000,2019-09-28,00:00:00,BTC/USDT,8177.47,8315.0,8001.09,8198.81,34473.605165,280672404.680495,319113.0,,
1569715200000,2019-09-29,00:00:00,BTC/USDT,8199.38,8229.13,7890.0,8043.82,31544.211388,253660600.325293,322501.0,,
1569801600000,2019-09-30,00:00:00,BTC/USDT,8043.04,8337.26,7710.0,8289.34,55865.48726,449120676.84275997,455556.0,,
1569888000000,2019-10-01,00:00:00,BTC/USDT,8289.97,8500.0,8173.05,8292.44,43472.418091,362980689.879991,387653.0,,
1569974400000,2019-10-02,00:00:00,BTC/USDT,8292.67,8373.91,8151.22,8359.94,26243.386644,216325351.858645,261430.0,,
1570060800000,2019-10-03,00:00:00,BTC/USDT,8360.0,8393.0,8060.0,8223.96,30488.284057999997,250291751.271414,281307.0,,
1570147200000,2019-10-04,00:00:00,BTC/USDT,8224.43,8232.41,8005.0,8137.13,26476.330404,215325611.68221498,259012.0,,
1570233600000,2019-10-05,00:00:00,BTC/USDT,8137.09,8183.41,8012.98,8126.19,21907.615564,177252877.002969,237769.0,,
1570320000000,2019-10-06,00:00:00,BTC/USDT,8127.55,8153.87,7785.0,7854.25,34676.104049,275447898.032875,325795.0,,
1570406400000,2019-10-07,00:00:00,BTC/USDT,7855.3,8299.92,7762.0,8190.09,52202.072297000006,420921679.844263,482605.0,,
1570492800000,2019-10-08,00:00:00,BTC/USDT,8190.82,8325.0,8088.75,8168.39,35452.657423000004,290675248.14144504,395685.0,,
1570579200000,2019-10-09,00:00:00,BTC/USDT,8170.79,8670.0,8115.0,8560.74,55038.704377999995,462845251.81360996,537805.0,,
1570665600000,2019-10-10,00:00:00,BTC/USDT,8562.15,8644.0,8414.52,8558.03,39137.946167,333925412.304142,406932.0,,
1570752000000,2019-10-11,00:00:00,BTC/USDT,8557.82,8779.51,8212.38,8258.5,50405.284418,424413201.532932,471818.0,,
1570838400000,2019-10-12,00:00:00,BTC/USDT,8257.95,8400.0,8250.0,8300.09,21339.334098,177707852.59481898,280633.0,,
1570924800000,2019-10-13,00:00:00,BTC/USDT,8301.98,8451.37,8160.0,8275.01,27840.739952999997,232149438.36395898,320051.0,,
1571011200000,2019-10-14,00:00:00,BTC/USDT,8275.24,8388.85,8203.0,8348.2,29810.663253,247530733.180035,345679.0,,
1571097600000,2019-10-15,00:00:00,BTC/USDT,8346.86,8403.0,8090.0,8159.29,32773.062476,270727559.777011,399447.0,,
1571184000000,2019-10-16,00:00:00,BTC/USDT,8159.3,8181.16,7917.0,7991.74,34733.593966,279586845.536214,421026.0,,
1571270400000,2019-10-17,00:00:00,BTC/USDT,7995.02,8124.92,7929.03,8070.58,29656.949158,238343204.48251498,356490.0,,
1571356800000,2019-10-18,00:00:00,BTC/USDT,8070.71,8115.0,7816.01,7947.01,31353.181416000003,248931322.10085097,399783.0,,
1571443200000,2019-10-19,00:00:00,BTC/USDT,7946.89,8098.1,7866.92,7948.01,26627.889388,211909734.13571998,349746.0,,
1571529600000,2019-10-20,00:00:00,BTC/USDT,7949.87,8297.0,7870.0,8223.35,34286.452654,275899861.653871,396091.0,,
1571616000000,2019-10-21,00:00:00,BTC/USDT,8223.35,8333.0,8142.03,8197.27,30448.679538999997,250117281.63661298,367169.0,,
1571702400000,2019-10-22,00:00:00,BTC/USDT,8197.28,8297.99,8000.0,8020.0,34651.828663,283535483.410514,384699.0,,
1571788800000,2019-10-23,00:00:00,BTC/USDT,8020.06,8047.59,7300.0,7466.62,63897.457098,488220760.646416,610241.0,,
1571875200000,2019-10-24,00:00:00,BTC/USDT,7468.47,7503.68,7337.99,7412.41,32714.383264999997,243246414.94892403,403778.0,,
1571961600000,2019-10-25,00:00:00,BTC/USDT,7412.41,8799.0,7361.0,8655.02,90748.218174,737329544.88352,775418.0,,
1572048000000,2019-10-26,00:00:00,BTC/USDT,8655.88,10370.0,8470.38,9230.0,162588.58541300002,1522244166.41085,1185369.0,,
1572134400000,2019-10-27,00:00:00,BTC/USDT,9230.0,9794.98,9074.34,9529.93,93833.541604,887438297.746267,799978.0,,
1572220800000,2019-10-28,00:00:00,BTC/USDT,9528.23,9902.1,9160.0,9205.14,80174.217323,759178942.948842,681128.0,,
1572307200000,2019-10-29,00:00:00,BTC/USDT,9204.45,9550.0,9072.0,9407.62,64158.462446000005,600611324.6357,559589.0,,
1572393600000,2019-10-30,00:00:00,BTC/USDT,9407.62,9409.84,9001.01,9154.72,55241.786434,506584830.031332,524035.0,,
1572480000000,2019-10-31,00:00:00,BTC/USDT,9154.02,9405.0,8913.0,9140.85,54376.024902,498152743.734809,490183.0,,
1572566400000,2019-11-01,00:00:00,BTC/USDT,9140.86,9279.0,9030.0,9231.61,43594.814115,398803069.009085,478002.0,,
1572652800000,2019-11-02,00:00:00,BTC/USDT,9231.4,9373.74,9186.21,9289.52,28923.060827999998,268119579.730091,325421.0,,
1572739200000,2019-11-03,00:00:00,BTC/USDT,9289.85,9362.57,9066.14,9194.71,27894.378279,256664259.662191,326024.0,,
1572825600000,2019-11-04,00:00:00,BTC/USDT,9196.46,9513.68,9115.84,9393.35,45894.456277,426792003.17490697,453749.0,,
1572912000000,2019-11-05,00:00:00,BTC/USDT,9392.4,9454.95,9175.76,9308.66,45935.873665,428156963.078547,492885.0,,
1572998400000,2019-11-06,00:00:00,BTC/USDT,9307.73,9440.91,9250.01,9339.05,37336.170372,348607499.831217,402997.0,,
1573084800000,2019-11-07,00:00:00,BTC/USDT,9339.16,9375.0,9101.0,9216.2,39117.470853,361217475.05834705,401984.0,,
1573171200000,2019-11-08,00:00:00,BTC/USDT,9214.0,9261.0,8696.0,8773.73,62107.28924299999,555589995.9935861,567331.0,,
1573257600000,2019-11-09,00:00:00,BTC/USDT,8773.74,8880.0,8724.88,8809.41,29469.481405000002,259733491.829909,326730.0,,
1573344000000,2019-11-10,00:00:00,BTC/USDT,8809.18,9147.19,8750.0,9039.47,34422.029797,307316853.903754,375946.0,,
1573430400000,2019-11-11,00:00:00,BTC/USDT,9040.16,9072.32,8618.68,8733.27,44888.053544999995,394585996.329287,415982.0,,
1573516800000,2019-11-12,00:00:00,BTC/USDT,8733.36,8888.0,8567.6,8821.94,40366.629471,352675938.430593,406765.0,,
1573603200000,2019-11-13,00:00:00,BTC/USDT,8821.91,8844.99,8702.0,8777.12,26810.116918,235060554.124102,281593.0,,
1573689600000,2019-11-14,00:00:00,BTC/USDT,8777.54,8800.0,8582.6,8646.68,33468.468961,290104306.95303303,337019.0,,
1573776000000,2019-11-15,00:00:00,BTC/USDT,8646.38,8790.0,8400.0,8471.73,46087.417751,394708981.315572,423919.0,,
1573862400000,2019-11-16,00:00:00,BTC/USDT,8471.62,8543.0,8400.0,8491.02,20902.299752000003,177222838.385648,231473.0,,
1573948800000,2019-11-17,00:00:00,BTC/USDT,8490.74,8635.0,8350.68,8502.4,27009.037082,229995700.811584,259594.0,,
1574035200000,2019-11-18,00:00:00,BTC/USDT,8502.87,8503.52,8060.0,8187.17,43017.69094,358706174.825218,366263.0,,
1574121600000,2019-11-19,00:00:00,BTC/USDT,8186.5,8218.63,8003.0,8133.64,43556.061025,353463792.044434,357382.0,,
1574208000000,2019-11-20,00:00:00,BTC/USDT,8133.83,8264.29,8038.4,8098.01,32466.23098,263387575.485922,288843.0,,
1574294400000,2019-11-21,00:00:00,BTC/USDT,8098.56,8134.73,7500.0,7627.74,58418.780261,455166676.27818,430062.0,,
1574380800000,2019-11-22,00:00:00,BTC/USDT,7627.79,7750.0,6790.0,7268.23,126603.14025899999,917881536.262084,817604.0,,
1574467200000,2019-11-23,00:00:00,BTC/USDT,7268.23,7344.48,7080.01,7311.57,50449.894755,364446217.37376,414045.0,,
1574553600000,2019-11-24,00:00:00,BTC/USDT,7311.1,7330.39,6861.0,6903.28,67890.206483,481922941.326976,446014.0,,
1574640000000,2019-11-25,00:00:00,BTC/USDT,6900.23,7377.69,6515.0,7109.57,119645.735197,831628458.3049071,679721.0,,
1574726400000,2019-11-26,00:00:00,BTC/USDT,7109.99,7340.0,7017.48,7156.14,65722.39769,469602476.912681,433933.0,,
1574812800000,2019-11-27,00:00:00,BTC/USDT,7154.75,7655.0,6840.0,7508.52,92452.87349,671646609.169551,582055.0,,
1574899200000,2019-11-28,00:00:00,BTC/USDT,7507.9,7643.0,7360.0,7419.49,56933.981109,427572714.945601,388953.0,,
1574985600000,2019-11-29,00:00:00,BTC/USDT,7418.52,7850.0,7362.3,7739.68,60745.300873,463006956.68515193,412929.0,,
1575072000000,2019-11-30,00:00:00,BTC/USDT,7740.99,7810.0,7441.0,7541.89,46989.433619,358749026.36075497,346506.0,,
1575158400000,2019-12-01,00:00:00,BTC/USDT,7540.63,7541.85,7210.0,7390.89,60769.342313,446524917.20597005,420573.0,,
1575244800000,2019-12-02,00:00:00,BTC/USDT,7391.5,7420.56,7151.1,7294.28,46330.25604,337889295.510181,326881.0,,
1575331200000,2019-12-03,00:00:00,BTC/USDT,7294.42,7400.0,7241.35,7292.71,33149.477487000004,242379261.10434702,265391.0,,
1575417600000,2019-12-04,00:00:00,BTC/USDT,7292.71,7750.0,7067.0,7194.32,83147.149142,608623482.7599231,516158.0,,
1575504000000,2019-12-05,00:00:00,BTC/USDT,7194.59,7485.0,7150.0,7389.0,59306.678855,434738864.784012,430359.0,,
1575590400000,2019-12-06,00:00:00,BTC/USDT,7389.0,7590.03,7305.0,7527.47,48189.087944,356905919.01556003,367854.0,,
